sentence_id,text,term,category,polarity
1211:3,Arkadasim lasagne yedi ama pek begenmedi.,['lasagne'],['FOOD#QUALITY'],['negative']
1211:4,Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.,"['Servisin', 'siparis almaya gec geliyorlar']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative']"
1212:0,Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.,['num num'],['RESTAURANT#GENERAL'],['negative']
1212:1,"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.","['Yemekler', 'menü', 'servis']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'SERVICE#GENERAL']","['negative', 'positive', 'positive']"
1213:0,Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.,['Kurufasulye ve Sütlaç'],['FOOD#QUALITY'],['positive']
1213:1,"Kendileri Rize'den, fasulyeleri Ispir'den...",['Kurufasulye ve Sütlaç'],['FOOD#QUALITY'],['positive']
1213:2,"Tereyagini da manzarayla karistirinca, yeme de yaninda yat...","['Tereyagini', 'manzarayla']","['FOOD#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1213:3,Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.,['firin sütlaci'],['FOOD#QUALITY'],['positive']
1214:0,Ideal...,['NULL'],['RESTAURANT#GENERAL'],['positive']
1214:1,- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.,['yer'],['LOCATION#GENERAL'],['positive']
1214:2,Künefesi düsündügümden güzelmis.,['Künefesi'],['FOOD#QUALITY'],['positive']
1214:3,Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.,['künefesiyle'],['FOOD#QUALITY'],['positive']
1214:4,"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.","['sahlepi', 'Çayi', 'künefesi ve dondurmasi']","['DRINKS#QUALITY', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'positive', 'positive']"
1214:5,Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.,['nane yapragi'],['DRINKS#STYLE_OPTIONS'],['negative']
1214:6,Biz sormadan getirdigimizde bilgilendirmesi lazimdi.,['bilgilendirmesi'],['SERVICE#GENERAL'],['negative']
1214:7,Tabi bunlar ufak tefek seyler.,['bilgilendirmesi'],['SERVICE#GENERAL'],['negative']
1214:8,Yine de Tuzla'da ugrak olunabilecek bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1215:0,"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.","['nargilesi', 'çikis yolu']","['DRINKS#QUALITY', 'LOCATION#GENERAL']","['positive', 'negative']"
1215:1,Hele kebaplari enfes.,['kebaplari'],['FOOD#QUALITY'],['positive']
1215:2,Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.,"['manzara', 'kahvaltisiyla']","['AMBIENCE#GENERAL', 'FOOD#STYLE_OPTIONS']","['positive', 'positive']"
1215:3,"Görülmesi gereken, kaliteli bir yer;)",['yer'],['RESTAURANT#GENERAL'],['positive']
1216:0,Dün ailece essiz lezzetleri tatdigimiz Mabeyn deydik.,['lezzetleri'],['FOOD#QUALITY'],['positive']
1216:1,Tatlilar muhtesemdi.,['Tatlilar'],['FOOD#QUALITY'],['positive']
1216:2,Hesap gelene kadar tadimizda çok iyiydi.,['Hesap'],['RESTAURANT#PRICES'],['negative']
1216:3,342 TL çok fazla.,['342 TL'],['RESTAURANT#PRICES'],['negative']
1216:4,Içki servisi kaldirilmis olmasi garibime gitti açikcasi.,['Içki servisi'],['DRINKS#STYLE_OPTIONS'],['negative']
1217:0,Degisik pide türleri caniniz çekiyorsa denenebilir.,['pide türleri'],['FOOD#STYLE_OPTIONS'],['positive']
1217:1,Kusbasli kasarli pidesini denedik.,['pide türleri'],['FOOD#STYLE_OPTIONS'],['positive']
1217:2,eh iste.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1217:3,ama çok pide yemeyenler için güzel diyebilirim.,['pide'],['FOOD#QUALITY'],['positive']
1217:4,çorbasi soguk geldi.,['çorbasi'],['FOOD#QUALITY'],['negative']
1217:5,Tadi pek yoktu.,['Tadi'],['FOOD#QUALITY'],['negative']
1217:6,suflesi normal.,['suflesi'],['FOOD#QUALITY'],['neutral']
1217:7,Besiktas ta merkezi yerde.,['yerde'],['LOCATION#GENERAL'],['positive']
1218:0,Herkesin sürekli ovdugu...,['yerde'],['LOCATION#GENERAL'],['positive']
1218:1,Fakat yemekleri baya standart hatta bazıları bi hayli kotu...,['yemekleri'],['FOOD#QUALITY'],['negative']
1218:2,Tavsiye edebileceğim tek şeyi dondurması olur sanırım.,['dondurması'],['FOOD#QUALITY'],['positive']
1219:0,Geniş çay menüsü ve bence alelade demlenen çaylar.,"['demlenen', 'çay menüsü']","['DRINKS#STYLE_OPTIONS', 'DRINKS#STYLE_OPTIONS']","['negative', 'positive']"
1219:1,Kaliteli olabilirler ama ne gramına ne demleme süresine ne de sıcaklığa dikkat edildiğini sanmıyorum.,"['NULL', 'demleme süresine']","['DRINKS#QUALITY', 'DRINKS#STYLE_OPTIONS']","['positive', 'negative']"
1219:2,Bir paket çay alabildiğim ücrete daha iyi bir şey beklerdim.,"['ücrete', 'NULL']","['DRINKS#PRICES', 'DRINKS#QUALITY']","['negative', 'negative']"
1219:3,Tatlıları için gelinebilir.,['Tatlıları'],['FOOD#QUALITY'],['positive']
1220:0,"Miss Pizza ""çok iyi"" olmasa da İstanbul'da en iyiler arasında sayılabilir.",['Miss Pizza'],['FOOD#QUALITY'],['positive']
1220:1,"Dışarıda yer vermiyorlar, içerisi boşken yerimiz yok diyorlar, Öğlen 12'den biraz önce gidince daha açılmadık diyorlar vb...",['diyorlar'],['SERVICE#GENERAL'],['negative']
1220:10,Çalışanlar gerçekten burnundan kıl aldırmıyor.,['Çalışanlar'],['SERVICE#GENERAL'],['negative']
1220:11,Çok defa geri dönmüşlüğüm de vardır.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1220:2,Yemeği fena olmasa servisi nedeniyle hayatta uğramayacağım yer.,"['Yemeği', 'yer', 'servisi']","['FOOD#QUALITY', 'RESTAURANT#GENERAL', 'SERVICE#GENERAL']","['neutral', 'negative', 'negative']"
1220:3,İyi bir kaliteye böyle bir hizmet hiç yakışmıyor.,"['kaliteye', 'hizmet']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'negative']"
1220:4,Kullanılan malzemeler çok iyi değil ancak ortalamanın üstü ve hamuru gayet iyi yapıyorlar.,"['hamuru', 'malzemeler']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'neutral']"
1220:5,Pizzaları gayet doyurucu ve çeşitli.,['Pizzaları'],['FOOD#STYLE_OPTIONS'],['positive']
1220:6,Değişik tatları tatmak isteyenler için iyi bir alternatif.,['tatları'],['FOOD#STYLE_OPTIONS'],['positive']
1220:7,Özellikle kabaklı pizzası gayet başarılı.,['kabaklı pizzası'],['FOOD#QUALITY'],['positive']
1220:8,Servis konusunda ise ciddi sıkıntıları olduğunu düşündüğüm bir yer.,['Servis'],['SERVICE#GENERAL'],['negative']
1220:9,Her seferinde mutlaka bir problemle karşılaşıyoruz.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1221:0,Manzara konum çok çok güzel.,"['konum', 'Manzara']","['LOCATION#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1221:1,Boğazda balık için İstanbul'daki belli başlı yerlerden olmasına rağmen böyle bir manzara için lezzet biraz daha arttiralabilinir diye düşünüyorum.,"['manzara', 'lezzet']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'negative']"
1221:2,"Fiyatlar yüksek ama gerçek boğazda balığın bedeli var, ambians ve konum dolayısı ile fiyatlara laf söylemek doğru değil.","['konum', 'ambians', 'Fiyatlar']","['LOCATION#GENERAL', 'AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive', 'neutral']"
1221:3,Boğazda balıklı romantik akşam yemeği için ...,['romantik akşam yemeği'],['AMBIENCE#GENERAL'],['positive']
1222:0,Happy moon's burger ve normal burger denedik.,['romantik akşam yemeği'],['AMBIENCE#GENERAL'],['positive']
1222:1,Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu.,['soslari'],['SERVICE#GENERAL'],['negative']
1222:2,Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir?,['mayonez'],['FOOD#STYLE_OPTIONS'],['negative']
1222:3,Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik.,['Yemege'],['FOOD#QUALITY'],['negative']
1222:4,Yemek bitince hadi kalkin tavirlarina girildi.,['tavirlarina'],['SERVICE#GENERAL'],['negative']
1222:5,Baska bir sey almiyor musunuz?,['tavirlarina'],['SERVICE#GENERAL'],['negative']
1222:6,Ne zaman kalkiyorsunuz?,['tavirlarina'],['SERVICE#GENERAL'],['negative']
1222:7,Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,['musteriye'],['SERVICE#GENERAL'],['negative']
1223:0,Bendemi var bir hoşnutsuzluk anlamadım.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1223:1,"Bereketli bir mekan hafta içi,cumartesi kuyruk kapıda.",['mekan'],['RESTAURANT#GENERAL'],['positive']
1223:2,Lakin bir kez soğuk gelen çorbayı garsona söylediğimde hiç oralı olmadı.,['garsona'],['SERVICE#GENERAL'],['negative']
1223:3,anlaşılan müessesede bir doymuşluk var.,['müessesede'],['RESTAURANT#GENERAL'],['neutral']
1223:4,Fısıltılara göre Avrupa yakasındada yer arayışları varmış.,['müessesede'],['RESTAURANT#GENERAL'],['neutral']
1223:5,Bence orada en leziz olan lavaş.,['lavaş'],['FOOD#QUALITY'],['positive']
1223:6,lavaş yediriyor gibi.,"['yediriyor', 'lavaş']","['FOOD#QUALITY', 'FOOD#QUALITY']","['negative', 'positive']"
1223:7,Döneri çok beni sarmadı.,['Döneri'],['FOOD#QUALITY'],['negative']
1224:0,En önemli özelliği olan döneri hariç geri kalan her şey iyiydi.,"['döneri', 'her şey']","['FOOD#QUALITY', 'RESTAURANT#GENERAL']","['negative', 'positive']"
1224:1,"Yemek öncesi ikramlar, garsonların ilgisi ve servis hızı güzeldi.","['garsonların ilgisi', 'ikramlar', 'servis hızı']","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'positive']"
1224:2,Ama döneri methedildiği kadar değilmiş.,['döneri'],['FOOD#QUALITY'],['negative']
1225:0,"Manzarası süper, zaten süper olan başka birşeyde yok.","['NULL', 'Manzarası']","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'positive']"
1225:1,Diğer lezzetlerin tamamı standart.,['lezzetlerin'],['FOOD#QUALITY'],['neutral']
1225:2,Bu lezzetlere göre uygılanan fiyatlarda pahalı bence.,['fiyatlarda'],['FOOD#PRICES'],['negative']
1225:3,Manzara parası eklenmiş yiyeceklerin üzerine,['Manzara parası'],['FOOD#PRICES'],['negative']
1226:0,"Tünel'de ev yemeği yemek için güzel bir alternatif ve lezzetli olsa da rahatlık açısından bana iyi bir hissiyat vermemişti, hemen yemek yiyip kalkmalık mekanlardan çünkü masa sayısı çok az ve masanı yüksek ihtimalle başkalarıyla paylaşıyorsun.","['rahatlık', 'ev yemeği']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['negative', 'positive']"
1226:1,Yine de ayda yılda bir gidilebilir.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1227:0,Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var.,"['tatlar', 'Zeytinyagli yemekleri']","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['positive', 'positive']"
1227:1,Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz.,"['13-14tl', 'NULL']","['FOOD#PRICES', 'FOOD#STYLE_OPTIONS']","['positive', 'positive']"
1227:2,"ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil","['ogle yemeklerinde', 'yer bulmak']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'negative']"
1228:0,Manzarası süper.,['Manzarası'],['AMBIENCE#GENERAL'],['positive']
1228:1,Gerçekten çok güzel bir konumda yer alıyor.,['konumda'],['LOCATION#GENERAL'],['positive']
1228:2,Servisi hızlı.,['Servisi'],['SERVICE#GENERAL'],['positive']
1228:3,Ne zaman gitsek güler yüzle ayrılıyoruz.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1228:4,Köfteleri de lezzetli.,['Köfteleri'],['FOOD#QUALITY'],['positive']
1229:0,Taksimin kalabalik dar sokaklarindan kucucuk bir kapidan girip ulastiginiz yemyesil bir bahce adeta kucuk bir supriz :,['bahce'],['AMBIENCE#GENERAL'],['positive']
1229:1,) biz burayi cok sevdik cok romantik cok tatli.,"['NULL', 'burayi']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['positive', 'positive']"
1229:2,Tek kusuru masalar biraz yakin birbirine.,['masalar'],['AMBIENCE#GENERAL'],['negative']
1229:3,Kirmizi limonata ve limon vitamin tercih ettik ve ikisine de bayildik.,"['Kirmizi limonata', 'limon vitamin']","['DRINKS#QUALITY', 'DRINKS#QUALITY']","['positive', 'positive']"
1229:4,Mutlaka gelin gorun.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1230:0,Manzarasi mukkemmel denize sifir olmasi sebebiyle.,['Manzarasi'],['AMBIENCE#GENERAL'],['positive']
1230:1,Bahcesi huzurlu.,['Bahcesi'],['AMBIENCE#GENERAL'],['positive']
1230:2,İcerisi icin ayni seyi soyleyemiycm temiz bulmuyorum.,['İcerisi'],['AMBIENCE#GENERAL'],['negative']
1230:3,Self servis olayi sıkıcı.,['Self servis'],['SERVICE#GENERAL'],['negative']
1230:4,Bir yandan iyi pesinizde dolanan garsonlar yok.,['garsonlar'],['SERVICE#GENERAL'],['positive']
1230:5,Girip hava almak icin oturabilceginiz br yer.,['yer'],['AMBIENCE#GENERAL'],['positive']
1231:0,"Çok kalabalık olduğundan pek sohbete uygun değil, ancak mekan gayet güzel, iç kısım çok güzel kokuyor.","['kokuyor', 'mekan']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1231:1,Ama kalabalık ve gürültüden dolayı çok fazla duramadık.,['NULL'],['AMBIENCE#GENERAL'],['negative']
1232:0,Eski performansini ariyoruz - Baslarda müptelasi oldugum ama son zamanlarda kalitesi oldukça düsen bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['negative']
1232:1,Ilk kez yiyen için mükemmel ama ilk açildigindaki lezzeti kaybetti.,"['NULL', 'lezzeti']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1233:0,En iyi konumlu ögretmenevi!,['konumlu'],['LOCATION#GENERAL'],['positive']
1233:1,"- Anadolu Hisari'nin hemen yanindaki Sabanci Ögretmenevi, herkesin kullanimina açik olan bir tesis.",['tesis'],['RESTAURANT#GENERAL'],['neutral']
1233:2,"Toplamda 4 salon ve bir kafeteryadan olusan tesiste uygun fiyat hizmet almak ve 4 ayri salonda dügün, nisan, okul yemegi, toplanti gibi organizasyonlar gerçeklestirmek mümkün.",['fiyat'],['RESTAURANT#PRICES'],['positive']
1233:3,Kafeteryasinin self servis olmasi bir eksi gibi görünse de Bogaz'daki çay keyfi tartisilmaz!,"['NULL', 'self servis']","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['positive', 'negative']"
1234:0,"Tamam yemekler guzel de, pilav da kurufasulye de soguk!","['pilav da kurufasulye de', 'yemekler']","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['negative', 'positive']"
1234:1,"Cok kalabalik oldugu icin servis de aksiyor tabii, calisanlar bikkin.",['servis'],['SERVICE#GENERAL'],['negative']
1234:2,"Bir kere gittim, bir daha gitmem.",['NULL'],['RESTAURANT#GENERAL'],['negative']
1235:0,Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir!,"['sohbet ortamlari', 'Lezzet']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'positive']"
1235:1,O adreslerden biridir!,"['sohbet ortamlari', 'Lezzet']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'positive']"
1235:2,Pazar kahvaltilari benim Için mabeyin'dir.,['Pazar kahvaltilari'],['FOOD#QUALITY'],['positive']
1236:0,Namini duyup gittigim yerlerden ama mezeler gelince ortada nam falan kalmadi malesef.,['mezeler'],['FOOD#QUALITY'],['negative']
1236:1,Ayrica sacma sapan hesapta gelip sonrasinda bahsisle calisan valenin para diye tutturmasida cabasi.,"['valenin', 'hesapta']","['SERVICE#GENERAL', 'RESTAURANT#PRICES']","['negative', 'negative']"
1236:2,Begenmedim malesef.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1237:0,"Bize mi denk geldi bilmiyorum ama, uzun zamandır yediğim en kötü yemeği burada yedim, üstüne servis de çok çok kötüydü.","['yemeği', 'servis']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['negative', 'negative']"
1237:1,Menünün hiç bir özelliği yok.,['Menünün'],['FOOD#STYLE_OPTIONS'],['negative']
1237:2,"Birbirinin kopyası olan, standart kafe yemekleriyle müşteri kazıklamaya çalışan tipik yerlerden biri.","['müşteri', 'yerlerden', 'kafe yemekleriyle']","['RESTAURANT#PRICES', 'RESTAURANT#GENERAL', 'FOOD#STYLE_OPTIONS']","['negative', 'negative', 'negative']"
1238:0,Hisarüstüne çok yakışan bir bar olmuş iç dizaynını çok güzel yapmışlar ama kış aylarında biraz soğuk olma problemi var :,"['iç dizaynını', 'kış aylarında']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'negative']"
1238:1,( 4 tarafı cam olduğu için yeterince ısıtamıyorlar.,['NULL'],['AMBIENCE#GENERAL'],['negative']
1238:2,Yılbaşı için 100 liraya sınırsız yabancı alkollü bir etkinlikleri olması da çok güzel :,['yabancı alkollü'],['DRINKS#STYLE_OPTIONS'],['positive']
1239:0,Hamburgerini pek beğenmedim ama diğer yemekleri lezzetli olabilir belki.,"['yemekleri', 'Hamburgerini']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1239:1,Sürekli kalabalık olan bir mekan.,['mekan'],['AMBIENCE#GENERAL'],['negative']
1239:2,Üniversiteliler çok sık uğruyor.,['mekan'],['AMBIENCE#GENERAL'],['negative']
1239:3,Kadıköydeki gözde mekanlardan biri,['mekanlardan'],['RESTAURANT#GENERAL'],['positive']
1240:0,Çay denilince akla ilk gelen yer:,['yer'],['RESTAURANT#GENERAL'],['positive']
1240:1,)) 60'a yakın çeşitte çaydan birini mutlaka seviceksiniz:,['çaydan'],['DRINKS#STYLE_OPTIONS'],['positive']
1240:2,) ben karamel aramalı çayı çok sevdim adını hatırlamasamda siz içinde karamel var dediğinizde tek gelicek o olucaktır:,['karamel aramalı çayı'],['DRINKS#QUALITY'],['positive']
1240:3,)) mekan inanılmaz keyifli içerdeki koltuklardan kalkmak istemiyor insan:,['mekan'],['AMBIENCE#GENERAL'],['positive']
1241:0,Kesinlikle verdiğim puanı hakeden bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1241:1,Küçük şirin bir konsepte sahip.,['konsepte'],['AMBIENCE#GENERAL'],['positive']
1241:2,Pizza Fagotto favori lezzetim ve daha iyisini yiyene kadar benim için en iyi pizza bu.,['Pizza Fagotto'],['FOOD#QUALITY'],['positive']
1242:0,Düsen kalite - Eskiden ne çok severdim patlicanli güveç kebabini...,['kalite'],['RESTAURANT#GENERAL'],['negative']
1242:1,Yakinlarda gittim servis berbat.,['servis'],['SERVICE#GENERAL'],['negative']
1242:2,"Fiyat yüksek, kart geçmiyor...",['Fiyat'],['RESTAURANT#PRICES'],['negative']
1242:3,Yine de sorbe dondurmasi güzeldir.,['sorbe dondurmasi'],['FOOD#QUALITY'],['positive']
1243:0,Kısıklı'ya yakın olan mekanın Şatobiryan isimli etini deneyin.,['Şatobiryan isimli etini'],['FOOD#QUALITY'],['positive']
1243:1,"Yalnız önceden arayın, var mı kaldı mı diye sorun.",['Şatobiryan isimli etini'],['FOOD#QUALITY'],['positive']
1243:2,Özel bir sunumla masanıza geliyor.,['sunumla'],['FOOD#STYLE_OPTIONS'],['positive']
1243:3,Bir de mantar çanakları denenebilir.,['mantar çanakları'],['FOOD#QUALITY'],['positive']
1244:0,"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun.","['yiyecekleri', 'lezzetler', 'manzara', 'fiyatlari']","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['positive', 'positive', 'positive', 'positive']"
1244:1,Halka açik olmasi ise son derece güzel.,['Halka açik olmasi'],['RESTAURANT#GENERAL'],['positive']
1244:2,Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.,"['yerlerden', 'yer bulamamak']","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'negative']"
1245:0,Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil.,['yer'],['AMBIENCE#GENERAL'],['negative']
1245:1,"Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor.",['NULL'],['AMBIENCE#GENERAL'],['positive']
1245:2,Belli bir saate kadar bistro seklinde olusu da guzel.,['bistro seklinde olusu'],['RESTAURANT#GENERAL'],['positive']
1245:3,Yazin camekan olmasi hos ancak kisin donmustuk.,"['camekan olmasi', 'NULL']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'negative']"
1245:4,Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.,['NULL'],['AMBIENCE#GENERAL'],['negative']
1246:0,"Kendi biralarindan denenmeli, guzel biralar vardi.",['biralar'],['DRINKS#QUALITY'],['positive']
1246:1,Isterseniz denemek icin farkli biralardan kucuk bardaklarda alabiliyorsunuz.,['biralardan'],['DRINKS#STYLE_OPTIONS'],['positive']
1246:2,"Keyifli bir ortam ve cok da kalabalik degildi, tavsiye edilir",['ortam'],['AMBIENCE#GENERAL'],['positive']
1247:0,Kadıköyde hemen hemen gitmediğim bar kalmadı diyebilirim.,['ortam'],['AMBIENCE#GENERAL'],['positive']
1247:1,"Alkol çeşitliliği, yemekleri, dekorasyonu, barmeni, müşteri profili olarak benim için Kadıköy'dekl en iyi mekandır.","['Alkol', 'barmeni', 'müşteri profili', 'dekorasyonu', 'yemekleri']","['DRINKS#STYLE_OPTIONS', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'positive', 'positive', 'positive', 'positive']"
1247:2,"Çalışanların, işletmecinin hatta sahibinin misafirperverliği ve samimiyetini başka bir mekanda bulabileceğinizi sanmıyorum.","['Çalışanların', 'sahibinin', 'işletmecinin']","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'positive']"
1247:3,Her daim gidilebilecek bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1247:4,"Yalnız, maç günlerinde bir gün önceden rezervasyon yapmalısınız.",['mekan'],['RESTAURANT#GENERAL'],['positive']
1247:5,Maç günü yer bulmanız çok zor.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1248:0,Kadıköy'ün kemik mekanı.,['mekanı'],['RESTAURANT#GENERAL'],['positive']
1248:1,Hep klasik kaliteyi bulabilmeniz mümkün.,['kaliteyi'],['RESTAURANT#GENERAL'],['positive']
1248:2,Hafta sonu kahvaltısı için de gönül rahatlığıyla tercih edebileceğiniz bir mekan,['Hafta sonu kahvaltısı'],['FOOD#QUALITY'],['positive']
1249:0,Ramazan ayında gitme fırsatı buldum yeşillik içinde hoş ve düzgün bir mekan.,['mekan'],['AMBIENCE#GENERAL'],['positive']
1249:1,İftar öncesi ve sonrasında güzel müzik ziyafeti sundular.,['müzik'],['AMBIENCE#GENERAL'],['positive']
1249:2,Esas konumuz olan yemeklere gelince çok pozitif olamaycağım.,['yemeklere'],['FOOD#QUALITY'],['negative']
1249:3,ben aynı fiyatlara çok daha lezzetli yemekler yiyorum bu şehirde.,['yemekler'],['FOOD#QUALITY'],['negative']
1250:0,Mekanı bilmeyeniniz yoktur.,['Mekanı'],['RESTAURANT#GENERAL'],['neutral']
1250:1,"Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor.","['lezzet kalitesi', 'manzara']","['FOOD#QUALITY', 'AMBIENCE#GENERAL']","['negative', 'positive']"
1250:2,Bu konuda her mekan böyledir,"['lezzet kalitesi', 'manzara']","['FOOD#QUALITY', 'AMBIENCE#GENERAL']","['negative', 'positive']"
1251:0,"Telefonla aradığımda rezervasyon alamıyoruz deyip, oraya gittiğimde istediğim masaya ""orası rezerve beyefendi"" diyerek oturtmayan, insanları görünüşüne göre açıkça tersleyen ukala ve sevimsiz garsonlara sahip.",['garsonlara'],['SERVICE#GENERAL'],['negative']
1251:1,Big Chefs isminin verdiği güven ve muhitinde rakibi olmaması yüzünden sürekli dolu olabilir ama böyle giderlerse çok müşteri kaybederler.,['müşteri'],['SERVICE#GENERAL'],['negative']
1252:0,Hamburgerlerini seviyordum ama son deneyimim beni mutlu etmedi.,"['Hamburgerlerini', 'NULL']","['FOOD#QUALITY', 'RESTAURANT#GENERAL']","['positive', 'negative']"
1252:1,Bir kez daha sans vereceğim.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1252:2,"Servisi bazen iyi, bazen kötü.",['Servisi'],['SERVICE#GENERAL'],['neutral']
1252:3,Mekan tasarımı iyi.,['Mekan tasarımı'],['AMBIENCE#GENERAL'],['positive']
1253:0,Ofiste bir tatli kriziyle Tavuk Gögsü ve Kabak Tatlisi siparis ettik.,['Mekan tasarımı'],['AMBIENCE#GENERAL'],['positive']
1253:1,Ikisi de birbirinden lezzetli.,['Ikisi de'],['FOOD#QUALITY'],['positive']
1253:2,Hatta sanirim hayatimda yedigim en lezzetli Tavuk Gögsü'nü yedim.,['Tavuk Gögsü'nü'],['FOOD#QUALITY'],['positive']
1253:3,Keske fotograf çekmeye de firsatimiz olsaydi.,['Tavuk Gögsü'nü'],['FOOD#QUALITY'],['positive']
1253:4,) Bu arada hizli servis için tesekkür ediyoruz.,['servis'],['SERVICE#GENERAL'],['positive']
1253:5,Tatli krizi ancak böyle sahane bastirilabilirdi.,['Tatli'],['FOOD#QUALITY'],['positive']
1254:0,mekan emniyet mah cafe ve restorant olmak sartiyla iki bölümden olusuyor her ikisinide denedim gayet genel itibari ile güzel bir mekan kuzu bonfilesi güzeldi ilgi normaldi çok kalabalik bir mekan içecekler genel olarak güzeldi giriste mini sarküteride alisverise isik tutuyor güzeldi fiyatlar birazcik fazla,"['ilgi', 'fiyatlar', 'NULL', 'mekan', 'içecekler', 'kuzu bonfilesi']","['SERVICE#GENERAL', 'RESTAURANT#PRICES', 'RESTAURANT#GENERAL', 'RESTAURANT#GENERAL', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['neutral', 'negative', 'positive', 'positive', 'positive', 'positive']"
